LSOA11CD,LSOA11NM,MSOA11CD,MSOA11NM,LAD11CD,LAD11NM,RGN11CD,RGN11NM,USUALRES,HHOLDRES,COMESTRES,POPDEN,HHOLDS,AVHHOLDSZ,area_km2,night_transport_pts,night_bus,night_tube,night_transport_density_km2,LAD19CD,LAD19NM
E01001212,Ealing 018F,E02000255,Ealing 018,E09000009,Ealing,E12000007,London,1667,1534,133,58.4,691,2.2,0.2857799852275945,1,1,0,3.499195365986188,E09000009,Ealing
E01001213,Ealing 023A,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,1830,1810,20,121.2,503,3.6,0.1496998612708301,0,0,0,0.0,E09000009,Ealing
E01001214,Ealing 023B,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,1749,1749,0,75.2,477,3.7,0.23379290099925354,0,0,0,0.0,E09000009,Ealing
E01001215,Ealing 023C,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,1765,1765,0,101.5,552,3.2,0.17399792699042466,1,1,0,5.74719490798894,E09000009,Ealing
E01001216,Ealing 023D,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,1564,1537,27,110.4,476,3.2,0.14336297005129905,3,3,0,20.925905754648642,E09000009,Ealing
E01001217,Ealing 014A,E02000251,Ealing 014,E09000009,Ealing,E12000007,London,1539,1539,0,82.3,455,3.4,0.18661517576941608,0,0,0,0.0,E09000009,Ealing
E01001218,Ealing 012A,E02000249,Ealing 012,E09000009,Ealing,E12000007,London,1908,1908,0,69.1,692,2.8,0.2754277708340821,0,0,0,0.0,E09000009,Ealing
E01001219,Ealing 029A,E02000266,Ealing 029,E09000009,Ealing,E12000007,London,2046,2015,31,123.9,674,3.0,0.16442285794841258,0,0,0,0.0,E09000009,Ealing
E01001220,Ealing 029B,E02000266,Ealing 029,E09000009,Ealing,E12000007,London,1509,1509,0,16.2,471,3.2,0.9386144964948484,2,2,0,2.1308002459676234,E09000009,Ealing
E01001221,Ealing 020A,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1861,1837,24,61.5,952,1.9,0.30559048827124136,10,10,0,32.72353160129783,E09000009,Ealing
E01001222,Ealing 019A,E02000256,Ealing 019,E09000009,Ealing,E12000007,London,2384,2381,3,126.0,1150,2.1,0.1877039187200829,4,4,0,21.31015712018819,E09000009,Ealing
E01001223,Ealing 020B,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1517,1408,109,67.9,643,2.2,0.22460628351040116,0,0,0,0.0,E09000009,Ealing
E01001224,Ealing 019B,E02000256,Ealing 019,E09000009,Ealing,E12000007,London,1616,1609,7,67.6,570,2.8,0.2397719199028254,0,0,0,0.0,E09000009,Ealing
E01001225,Ealing 020C,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1790,1772,18,76.4,807,2.2,0.23326567092862766,5,4,1,21.43478712531966,E09000009,Ealing
E01001226,Ealing 019C,E02000256,Ealing 019,E09000009,Ealing,E12000007,London,1535,1491,44,67.0,668,2.2,0.22634115041058922,4,4,0,17.67243823203994,E09000009,Ealing
E01001227,Ealing 019D,E02000256,Ealing 019,E09000009,Ealing,E12000007,London,1514,1490,24,87.6,602,2.5,0.17197840748529972,0,0,0,0.0,E09000009,Ealing
E01001228,Ealing 019E,E02000256,Ealing 019,E09000009,Ealing,E12000007,London,1812,1680,132,68.1,792,2.1,0.26779775656953697,1,1,0,3.7341612297649616,E09000009,Ealing
E01001229,Ealing 031A,E02000268,Ealing 031,E09000009,Ealing,E12000007,London,1522,1522,0,74.7,597,2.5,0.20278245529088215,2,2,0,9.862786191887713,E09000009,Ealing
E01001230,Ealing 031B,E02000268,Ealing 031,E09000009,Ealing,E12000007,London,1488,1372,116,77.8,629,2.2,0.1927412424890179,1,1,0,5.188303173136276,E09000009,Ealing
E01001231,Ealing 027A,E02000264,Ealing 027,E09000009,Ealing,E12000007,London,1866,1866,0,46.4,696,2.7,0.3978069495362545,3,3,0,7.541346382956018,E09000009,Ealing
E01001232,Ealing 031C,E02000268,Ealing 031,E09000009,Ealing,E12000007,London,1538,1538,0,71.3,612,2.5,0.2129463427296489,1,1,0,4.6960186645213895,E09000009,Ealing
E01001233,Ealing 031D,E02000268,Ealing 031,E09000009,Ealing,E12000007,London,1424,1424,0,83.5,599,2.4,0.17122476407743142,2,2,0,11.68055339878032,E09000009,Ealing
E01001234,Ealing 027B,E02000264,Ealing 027,E09000009,Ealing,E12000007,London,1401,1391,10,45.8,640,2.2,0.3016072118081818,3,2,1,9.946711758033029,E09000009,Ealing
E01001235,Ealing 020D,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1597,1487,110,58.2,691,2.2,0.2724253803572548,5,5,0,18.353649698288283,E09000009,Ealing
E01001236,Ealing 020E,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1590,1587,3,113.5,741,2.1,0.139184996528701,1,1,0,7.184682436614441,E09000009,Ealing
E01001237,Ealing 031E,E02000268,Ealing 031,E09000009,Ealing,E12000007,London,1593,1476,117,67.5,652,2.3,0.2425629973917114,0,0,0,0.0,E09000009,Ealing
E01001238,Ealing 015B,E02000252,Ealing 015,E09000009,Ealing,E12000007,London,2868,2868,0,69.7,1236,2.3,0.40847446928794146,7,6,1,17.136933948901383,E09000009,Ealing
E01001239,Ealing 015C,E02000252,Ealing 015,E09000009,Ealing,E12000007,London,1542,1522,20,37.1,553,2.8,0.4149111062070525,6,6,0,14.460928883898877,E09000009,Ealing
E01001240,Ealing 024A,E02000261,Ealing 024,E09000009,Ealing,E12000007,London,1615,1615,0,82.3,512,3.2,0.19528783744040304,3,3,0,15.36193978754834,E09000009,Ealing
E01001241,Ealing 024B,E02000261,Ealing 024,E09000009,Ealing,E12000007,London,1501,1501,0,42.5,503,3.0,0.35434608039315146,3,3,0,8.46629937791738,E09000009,Ealing
E01001242,Ealing 024C,E02000261,Ealing 024,E09000009,Ealing,E12000007,London,1455,1441,14,69.8,524,2.8,0.20660307228234207,2,2,0,9.680398156261763,E09000009,Ealing
E01001243,Ealing 024D,E02000261,Ealing 024,E09000009,Ealing,E12000007,London,1742,1742,0,78.5,649,2.7,0.2196281180715075,3,3,0,13.659453199081034,E09000009,Ealing
E01001244,Ealing 024E,E02000261,Ealing 024,E09000009,Ealing,E12000007,London,2539,2539,0,118.8,1099,2.3,0.21171880490436149,7,7,0,33.062722053253935,E09000009,Ealing
E01001245,Ealing 024F,E02000261,Ealing 024,E09000009,Ealing,E12000007,London,1914,1914,0,172.7,823,2.3,0.11259328814151202,2,2,0,17.763048162216517,E09000009,Ealing
E01001246,Ealing 015D,E02000252,Ealing 015,E09000009,Ealing,E12000007,London,1360,1360,0,13.5,492,2.8,1.0100089890790183,6,6,0,5.940541188124603,E09000009,Ealing
E01001247,Ealing 015E,E02000252,Ealing 015,E09000009,Ealing,E12000007,London,2170,2170,0,19.1,674,3.2,1.1421642848906388,1,1,0,0.8755307911731359,E09000009,Ealing
E01001248,Ealing 035A,E02000272,Ealing 035,E09000009,Ealing,E12000007,London,1592,1547,45,23.9,581,2.7,0.6668755386263742,0,0,0,0.0,E09000009,Ealing
E01001249,Ealing 028A,E02000265,Ealing 028,E09000009,Ealing,E12000007,London,2370,2316,54,152.3,1025,2.3,0.1555296778584778,2,2,0,12.859282083898316,E09000009,Ealing
E01001250,Ealing 028B,E02000265,Ealing 028,E09000009,Ealing,E12000007,London,2041,2005,36,82.5,983,2.0,0.24696923861804798,3,3,0,12.14726180793581,E09000009,Ealing
E01001251,Ealing 030A,E02000267,Ealing 030,E09000009,Ealing,E12000007,London,1654,1654,0,88.5,659,2.5,0.1881430592084239,1,1,0,5.315104390283169,E09000009,Ealing
E01001252,Ealing 030B,E02000267,Ealing 030,E09000009,Ealing,E12000007,London,1938,1938,0,100.1,768,2.5,0.1964135143794417,2,2,0,10.182598719435859,E09000009,Ealing
E01001253,Ealing 030C,E02000267,Ealing 030,E09000009,Ealing,E12000007,London,1649,1646,3,101.0,670,2.5,0.1626462998912537,0,0,0,0.0,E09000009,Ealing
E01001254,Ealing 030D,E02000267,Ealing 030,E09000009,Ealing,E12000007,London,1685,1675,10,80.4,750,2.2,0.20867714644387306,1,1,0,4.792091597193493,E09000009,Ealing
E01001255,Ealing 028C,E02000265,Ealing 028,E09000009,Ealing,E12000007,London,1610,1603,7,90.8,608,2.6,0.17538982397883662,0,0,0,0.0,E09000009,Ealing
E01001257,Ealing 008A,E02000245,Ealing 008,E09000009,Ealing,E12000007,London,1783,1783,0,108.2,659,2.7,0.16606987043637814,1,1,0,6.021561872555943,E09000009,Ealing
E01001258,Ealing 010B,E02000247,Ealing 010,E09000009,Ealing,E12000007,London,1690,1690,0,79.6,634,2.7,0.20611780012067452,1,1,0,4.851594570748068,E09000009,Ealing
E01001259,Ealing 014B,E02000251,Ealing 014,E09000009,Ealing,E12000007,London,1457,1457,0,55.8,510,2.9,0.2610360312384668,3,3,0,11.492666302681336,E09000009,Ealing
E01001260,Ealing 012B,E02000249,Ealing 012,E09000009,Ealing,E12000007,London,1899,1899,0,70.8,660,2.9,0.2665078016291512,0,0,0,0.0,E09000009,Ealing
E01001261,Ealing 012C,E02000249,Ealing 012,E09000009,Ealing,E12000007,London,2178,2135,43,50.7,758,2.8,0.43273424147068457,4,4,0,9.243548618675646,E09000009,Ealing
E01001262,Ealing 010C,E02000247,Ealing 010,E09000009,Ealing,E12000007,London,1592,1522,70,61.3,558,2.7,0.2584005964507852,1,1,0,3.869960107427458,E09000009,Ealing
E01001263,Ealing 010D,E02000247,Ealing 010,E09000009,Ealing,E12000007,London,1672,1672,0,51.0,647,2.6,0.327783731125168,0,0,0,0.0,E09000009,Ealing
E01001264,Ealing 010E,E02000247,Ealing 010,E09000009,Ealing,E12000007,London,1655,1655,0,54.5,612,2.7,0.3074846108871827,0,0,0,0.0,E09000009,Ealing
E01001265,Ealing 006A,E02000243,Ealing 006,E09000009,Ealing,E12000007,London,1692,1692,0,33.8,627,2.7,0.4982034673659034,0,0,0,0.0,E09000009,Ealing
E01001266,Ealing 006B,E02000243,Ealing 006,E09000009,Ealing,E12000007,London,1832,1832,0,25.0,578,3.2,0.7357371309474762,0,0,0,0.0,E09000009,Ealing
E01001267,Ealing 006C,E02000243,Ealing 006,E09000009,Ealing,E12000007,London,1953,1932,21,50.9,814,2.4,0.3833246524391775,0,0,0,0.0,E09000009,Ealing
E01001268,Ealing 012D,E02000249,Ealing 012,E09000009,Ealing,E12000007,London,1736,1736,0,57.1,629,2.8,0.30155754670634005,0,0,0,0.0,E09000009,Ealing
E01001269,Ealing 001A,E02000238,Ealing 001,E09000009,Ealing,E12000007,London,1983,1983,0,68.1,646,3.1,0.2879534527559336,0,0,0,0.0,E09000009,Ealing
E01001270,Ealing 004A,E02000241,Ealing 004,E09000009,Ealing,E12000007,London,1721,1721,0,61.1,565,3.0,0.2830359578118261,0,0,0,0.0,E09000009,Ealing
E01001271,Ealing 001B,E02000238,Ealing 001,E09000009,Ealing,E12000007,London,1804,1802,2,53.2,593,3.0,0.3412946509315594,0,0,0,0.0,E09000009,Ealing
E01001272,Ealing 006D,E02000243,Ealing 006,E09000009,Ealing,E12000007,London,1628,1607,21,29.7,542,3.0,0.5507261121308349,1,0,1,1.8157846123018624,E09000009,Ealing
E01001273,Ealing 020F,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1623,1623,0,41.7,597,2.7,0.3933187956240712,2,1,1,5.084933703274056,E09000009,Ealing
E01001274,Ealing 020G,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1630,1630,0,60.8,585,2.8,0.26626716477687457,1,0,1,3.7556264244522066,E09000009,Ealing
E01001275,Ealing 020H,E02000257,Ealing 020,E09000009,Ealing,E12000007,London,1901,1866,35,54.5,857,2.2,0.3458000344699737,1,1,0,2.8918447088438084,E09000009,Ealing
E01001276,Ealing 011A,E02000248,Ealing 011,E09000009,Ealing,E12000007,London,1788,1788,0,49.6,651,2.7,0.35936001492101627,0,0,0,0.0,E09000009,Ealing
E01001277,Ealing 011B,E02000248,Ealing 011,E09000009,Ealing,E12000007,London,1844,1844,0,34.0,668,2.8,0.5489024306510927,4,4,0,7.287269606832151,E09000009,Ealing
E01001278,Ealing 011C,E02000248,Ealing 011,E09000009,Ealing,E12000007,London,1962,1962,0,43.4,801,2.4,0.4525220385580122,5,3,2,11.049185617418305,E09000009,Ealing
E01001279,Ealing 013C,E02000250,Ealing 013,E09000009,Ealing,E12000007,London,1473,1473,0,58.2,564,2.6,0.2530900464653598,0,0,0,0.0,E09000009,Ealing
E01001280,Ealing 011D,E02000248,Ealing 011,E09000009,Ealing,E12000007,London,1740,1740,0,46.9,782,2.2,0.3641626070559355,2,2,0,5.492052070279691,E09000009,Ealing
E01001281,Ealing 013D,E02000250,Ealing 013,E09000009,Ealing,E12000007,London,1600,1533,67,55.6,625,2.5,0.28885816956803556,1,1,0,3.461906587220367,E09000009,Ealing
E01001282,Ealing 016B,E02000253,Ealing 016,E09000009,Ealing,E12000007,London,1557,1557,0,103.7,627,2.5,0.14880216427040516,0,0,0,0.0,E09000009,Ealing
E01001283,Ealing 016C,E02000253,Ealing 016,E09000009,Ealing,E12000007,London,1595,1595,0,61.2,712,2.2,0.25864191022302985,4,4,0,15.46539768651861,E09000009,Ealing
E01001284,Ealing 022A,E02000259,Ealing 022,E09000009,Ealing,E12000007,London,1539,1539,0,32.6,538,2.9,0.47396571318727343,0,0,0,0.0,E09000009,Ealing
E01001285,Ealing 016D,E02000253,Ealing 016,E09000009,Ealing,E12000007,London,1690,1627,63,79.3,562,2.9,0.21633260330191378,0,0,0,0.0,E09000009,Ealing
E01001286,Ealing 016E,E02000253,Ealing 016,E09000009,Ealing,E12000007,London,1674,1674,0,78.4,620,2.7,0.2095482834954401,0,0,0,0.0,E09000009,Ealing
E01001287,Ealing 016F,E02000253,Ealing 016,E09000009,Ealing,E12000007,London,1437,1437,0,155.9,483,3.0,0.09148892323155848,0,0,0,0.0,E09000009,Ealing
E01001288,Ealing 022B,E02000259,Ealing 022,E09000009,Ealing,E12000007,London,1498,1497,1,86.6,531,2.8,0.17253585493406604,0,0,0,0.0,E09000009,Ealing
E01001289,Ealing 022C,E02000259,Ealing 022,E09000009,Ealing,E12000007,London,1383,1383,0,110.3,476,2.9,0.12063155396604938,0,0,0,0.0,E09000009,Ealing
E01001290,Ealing 022D,E02000259,Ealing 022,E09000009,Ealing,E12000007,London,1856,1856,0,36.6,738,2.5,0.5060368093706897,0,0,0,0.0,E09000009,Ealing
E01001291,Ealing 014C,E02000251,Ealing 014,E09000009,Ealing,E12000007,London,1642,1642,0,99.1,495,3.3,0.16388270058208382,0,0,0,0.0,E09000009,Ealing
E01001292,Ealing 014D,E02000251,Ealing 014,E09000009,Ealing,E12000007,London,1708,1708,0,91.6,504,3.4,0.18762181024805488,0,0,0,0.0,E09000009,Ealing
E01001293,Ealing 014E,E02000251,Ealing 014,E09000009,Ealing,E12000007,London,1598,1598,0,109.6,478,3.3,0.1442578372683686,0,0,0,0.0,E09000009,Ealing
E01001294,Ealing 017A,E02000254,Ealing 017,E09000009,Ealing,E12000007,London,1894,1894,0,63.8,538,3.5,0.2972383105913013,0,0,0,0.0,E09000009,Ealing
E01001295,Ealing 017B,E02000254,Ealing 017,E09000009,Ealing,E12000007,London,1826,1826,0,114.1,521,3.5,0.16178946745065384,0,0,0,0.0,E09000009,Ealing
E01001296,Ealing 017C,E02000254,Ealing 017,E09000009,Ealing,E12000007,London,1481,1481,0,93.6,404,3.7,0.15811557227660775,0,0,0,0.0,E09000009,Ealing
E01001297,Ealing 017D,E02000254,Ealing 017,E09000009,Ealing,E12000007,London,1814,1814,0,72.4,495,3.7,0.2516283929380044,0,0,0,0.0,E09000009,Ealing
E01001298,Ealing 017E,E02000254,Ealing 017,E09000009,Ealing,E12000007,London,1934,1812,122,110.3,529,3.4,0.17570909100474935,0,0,0,0.0,E09000009,Ealing
E01001299,Ealing 035B,E02000272,Ealing 035,E09000009,Ealing,E12000007,London,1833,1833,0,80.4,651,2.8,0.2277410099241658,0,0,0,0.0,E09000009,Ealing
E01001300,Ealing 039A,E02000276,Ealing 039,E09000009,Ealing,E12000007,London,1692,1688,4,123.0,608,2.8,0.1366535713898508,0,0,0,0.0,E09000009,Ealing
E01001301,Ealing 039B,E02000276,Ealing 039,E09000009,Ealing,E12000007,London,1782,1523,259,70.9,707,2.2,0.24975802733438193,5,5,0,20.019376567648344,E09000009,Ealing
E01001302,Ealing 039C,E02000276,Ealing 039,E09000009,Ealing,E12000007,London,1621,1621,0,48.1,614,2.6,0.33468817749108604,2,2,0,5.975711526449921,E09000009,Ealing
E01001303,Ealing 032A,E02000269,Ealing 032,E09000009,Ealing,E12000007,London,1639,1639,0,102.0,624,2.6,0.16211881964127425,5,3,2,30.841576635357125,E09000009,Ealing
E01001304,Ealing 039D,E02000276,Ealing 039,E09000009,Ealing,E12000007,London,1627,1627,0,140.6,705,2.3,0.11611482564281844,0,0,0,0.0,E09000009,Ealing
E01001305,Ealing 035C,E02000272,Ealing 035,E09000009,Ealing,E12000007,London,1716,1716,0,113.9,634,2.7,0.1500665139657701,0,0,0,0.0,E09000009,Ealing
E01001306,Ealing 035D,E02000272,Ealing 035,E09000009,Ealing,E12000007,London,1607,1607,0,104.6,713,2.3,0.15501229302631203,0,0,0,0.0,E09000009,Ealing
E01001307,Ealing 002A,E02000239,Ealing 002,E09000009,Ealing,E12000007,London,1833,1833,0,32.0,633,2.9,0.5773848866717143,0,0,0,0.0,E09000009,Ealing
E01001308,Ealing 002B,E02000239,Ealing 002,E09000009,Ealing,E12000007,London,2042,2042,0,18.4,679,3.0,1.109999851226249,0,0,0,0.0,E09000009,Ealing
E01001309,Ealing 001C,E02000238,Ealing 001,E09000009,Ealing,E12000007,London,1830,1830,0,54.8,614,3.0,0.3356593331598203,0,0,0,0.0,E09000009,Ealing
E01001310,Ealing 001D,E02000238,Ealing 001,E09000009,Ealing,E12000007,London,1801,1789,12,75.8,663,2.7,0.23361818963503264,1,1,0,4.2804886107637365,E09000009,Ealing
E01001311,Ealing 001E,E02000238,Ealing 001,E09000009,Ealing,E12000007,London,2082,1977,105,64.8,663,3.0,0.32089302296581496,0,0,0,0.0,E09000009,Ealing
E01001312,Ealing 002C,E02000239,Ealing 002,E09000009,Ealing,E12000007,London,1839,1839,0,89.7,590,3.1,0.208490452936039,0,0,0,0.0,E09000009,Ealing
E01001313,Ealing 002D,E02000239,Ealing 002,E09000009,Ealing,E12000007,London,1701,1701,0,98.4,516,3.3,0.1723369601084773,0,0,0,0.0,E09000009,Ealing
E01001314,Ealing 002E,E02000239,Ealing 002,E09000009,Ealing,E12000007,London,1585,1585,0,54.1,506,3.1,0.29001144862845074,0,0,0,0.0,E09000009,Ealing
E01001315,Ealing 003A,E02000240,Ealing 003,E09000009,Ealing,E12000007,London,1461,1461,0,88.9,495,3.0,0.16624135565404974,2,2,0,12.030700737077867,E09000009,Ealing
E01001316,Ealing 003B,E02000240,Ealing 003,E09000009,Ealing,E12000007,London,1583,1583,0,87.0,620,2.6,0.1789931166918419,2,2,0,11.173614030327432,E09000009,Ealing
E01001317,Ealing 003C,E02000240,Ealing 003,E09000009,Ealing,E12000007,London,1862,1862,0,55.2,686,2.7,0.3384211191786678,0,0,0,0.0,E09000009,Ealing
E01001318,Ealing 003D,E02000240,Ealing 003,E09000009,Ealing,E12000007,London,1790,1790,0,70.3,677,2.6,0.25388506212690004,1,1,0,3.938790221144115,E09000009,Ealing
E01001319,Ealing 004B,E02000241,Ealing 004,E09000009,Ealing,E12000007,London,1498,1498,0,107.1,490,3.1,0.1400185804540832,0,0,0,0.0,E09000009,Ealing
E01001320,Ealing 003E,E02000240,Ealing 003,E09000009,Ealing,E12000007,London,1548,1548,0,33.8,534,2.9,0.46269383738527486,0,0,0,0.0,E09000009,Ealing
E01001321,Ealing 003F,E02000240,Ealing 003,E09000009,Ealing,E12000007,London,2021,2021,0,61.0,758,2.7,0.33548674705259207,0,0,0,0.0,E09000009,Ealing
E01001322,Ealing 004C,E02000241,Ealing 004,E09000009,Ealing,E12000007,London,1692,1692,0,31.0,627,2.7,0.5465663611281825,2,1,1,3.659207997857288,E09000009,Ealing
E01001323,Ealing 004D,E02000241,Ealing 004,E09000009,Ealing,E12000007,London,1728,1728,0,51.0,684,2.5,0.33808371145169774,6,6,0,17.7470839226078,E09000009,Ealing
E01001324,Ealing 008B,E02000245,Ealing 008,E09000009,Ealing,E12000007,London,1553,1541,12,49.1,662,2.3,0.3183375188805597,2,2,0,6.2826399069548575,E09000009,Ealing
E01001325,Ealing 009A,E02000246,Ealing 009,E09000009,Ealing,E12000007,London,1758,1758,0,18.5,602,2.9,0.9435002727428964,0,0,0,0.0,E09000009,Ealing
E01001326,Ealing 008C,E02000245,Ealing 008,E09000009,Ealing,E12000007,London,1719,1719,0,23.2,674,2.6,0.7342266693445674,2,2,0,2.7239544455465894,E09000009,Ealing
E01001327,Ealing 009B,E02000246,Ealing 009,E09000009,Ealing,E12000007,London,1803,1803,0,64.8,600,3.0,0.2791388659578849,3,3,0,10.747338926470473,E09000009,Ealing
E01001328,Ealing 009C,E02000246,Ealing 009,E09000009,Ealing,E12000007,London,1730,1730,0,45.1,620,2.8,0.3814385712328992,4,4,0,10.486616461127827,E09000009,Ealing
E01001329,Ealing 009D,E02000246,Ealing 009,E09000009,Ealing,E12000007,London,1783,1783,0,59.1,631,2.8,0.30400013461813513,0,0,0,0.0,E09000009,Ealing
E01001330,Ealing 008D,E02000245,Ealing 008,E09000009,Ealing,E12000007,London,1598,1598,0,53.8,636,2.5,0.2995398873823022,2,2,0,6.676907097342277,E09000009,Ealing
E01001331,Ealing 009E,E02000246,Ealing 009,E09000009,Ealing,E12000007,London,1674,1674,0,117.6,618,2.7,0.14260438099093206,1,1,0,7.012407284062248,E09000009,Ealing
E01001332,Ealing 008E,E02000245,Ealing 008,E09000009,Ealing,E12000007,London,1503,1503,0,109.5,579,2.6,0.13379709617795965,1,1,0,7.47400376066405,E09000009,Ealing
E01001333,Ealing 038A,E02000275,Ealing 038,E09000009,Ealing,E12000007,London,1903,1806,97,68.4,563,3.2,0.2773871261676872,0,0,0,0.0,E09000009,Ealing
E01001334,Ealing 029C,E02000266,Ealing 029,E09000009,Ealing,E12000007,London,1623,1623,0,102.1,522,3.1,0.1573826089918198,0,0,0,0.0,E09000009,Ealing
E01001335,Ealing 038B,E02000275,Ealing 038,E09000009,Ealing,E12000007,London,1781,1699,82,36.3,524,3.2,0.49120659367950154,0,0,0,0.0,E09000009,Ealing
E01001336,Ealing 038C,E02000275,Ealing 038,E09000009,Ealing,E12000007,London,1572,1572,0,62.0,519,3.0,0.25040743799912635,0,0,0,0.0,E09000009,Ealing
E01001337,Ealing 029D,E02000266,Ealing 029,E09000009,Ealing,E12000007,London,1470,1388,82,12.1,452,3.1,1.2219821536493953,6,6,0,4.910055340891246,E09000009,Ealing
E01001338,Ealing 029E,E02000266,Ealing 029,E09000009,Ealing,E12000007,London,1953,1894,59,35.7,518,3.7,0.5494905745200245,3,3,0,5.459602291850912,E09000009,Ealing
E01001339,Ealing 029F,E02000266,Ealing 029,E09000009,Ealing,E12000007,London,1841,1841,0,25.4,568,3.2,0.7271436190815858,0,0,0,0.0,E09000009,Ealing
E01001340,Ealing 029G,E02000266,Ealing 029,E09000009,Ealing,E12000007,London,1889,1368,521,155.2,506,2.7,0.12003252261492915,0,0,0,0.0,E09000009,Ealing
E01001341,Ealing 005A,E02000242,Ealing 005,E09000009,Ealing,E12000007,London,1712,1712,0,74.7,529,3.2,0.23019041000559348,0,0,0,0.0,E09000009,Ealing
E01001342,Ealing 005B,E02000242,Ealing 005,E09000009,Ealing,E12000007,London,1867,1867,0,98.3,638,2.9,0.186579184689164,0,0,0,0.0,E09000009,Ealing
E01001343,Ealing 005C,E02000242,Ealing 005,E09000009,Ealing,E12000007,London,1504,1504,0,52.2,483,3.1,0.28818107263589404,0,0,0,0.0,E09000009,Ealing
E01001344,Ealing 007A,E02000244,Ealing 007,E09000009,Ealing,E12000007,London,2161,2161,0,44.7,880,2.5,0.48437582796038897,1,0,1,2.064512600083292,E09000009,Ealing
E01001345,Ealing 005D,E02000242,Ealing 005,E09000009,Ealing,E12000007,London,1680,1680,0,92.8,501,3.4,0.1816082790139424,0,0,0,0.0,E09000009,Ealing
E01001346,Ealing 007B,E02000244,Ealing 007,E09000009,Ealing,E12000007,London,1878,1878,0,81.7,634,3.0,0.22526978014458043,0,0,0,0.0,E09000009,Ealing
E01001347,Ealing 007C,E02000244,Ealing 007,E09000009,Ealing,E12000007,London,1534,1534,0,22.8,518,3.0,0.6743616737351891,0,0,0,0.0,E09000009,Ealing
E01001348,Ealing 007D,E02000244,Ealing 007,E09000009,Ealing,E12000007,London,1599,1599,0,38.9,626,2.6,0.41224309320209135,0,0,0,0.0,E09000009,Ealing
E01001349,Ealing 006E,E02000243,Ealing 006,E09000009,Ealing,E12000007,London,1404,1404,0,20.6,507,2.8,0.6772085607609488,0,0,0,0.0,E09000009,Ealing
E01001350,Ealing 027C,E02000264,Ealing 027,E09000009,Ealing,E12000007,London,1486,1483,3,49.8,621,2.4,0.29895272058800104,0,0,0,0.0,E09000009,Ealing
E01001351,Ealing 025E,E02000262,Ealing 025,E09000009,Ealing,E12000007,London,1994,1864,130,102.8,811,2.3,0.20203928139044905,3,3,0,14.84859765563301,E09000009,Ealing
E01001352,Ealing 027D,E02000264,Ealing 027,E09000009,Ealing,E12000007,London,1510,1495,15,94.3,571,2.6,0.15922073419281044,3,3,0,18.841767155571024,E09000009,Ealing
E01001353,Ealing 033A,E02000270,Ealing 033,E09000009,Ealing,E12000007,London,1667,1664,3,85.2,718,2.3,0.1954451738771117,1,1,0,5.11652439486053,E09000009,Ealing
E01001354,Ealing 027E,E02000264,Ealing 027,E09000009,Ealing,E12000007,London,1840,1744,96,68.0,677,2.6,0.26735368980114443,5,5,0,18.701817819379865,E09000009,Ealing
E01001355,Ealing 033B,E02000270,Ealing 033,E09000009,Ealing,E12000007,London,1664,1664,0,113.7,760,2.2,0.1448435278706438,4,4,0,27.616007831377193,E09000009,Ealing
E01001356,Ealing 033C,E02000270,Ealing 033,E09000009,Ealing,E12000007,London,1969,1969,0,235.0,841,2.3,0.08351198513278749,0,0,0,0.0,E09000009,Ealing
E01001357,Ealing 033D,E02000270,Ealing 033,E09000009,Ealing,E12000007,London,1141,1141,0,102.5,426,2.7,0.11207034474264864,0,0,0,0.0,E09000009,Ealing
E01001358,Ealing 033E,E02000270,Ealing 033,E09000009,Ealing,E12000007,London,1602,1602,0,61.8,586,2.7,0.2616701025518008,1,0,1,3.8216058703230638,E09000009,Ealing
E01001359,Ealing 026A,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,2201,2201,0,165.9,562,3.9,0.13512411407201955,2,2,0,14.801207125280568,E09000009,Ealing
E01001360,Ealing 026B,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,1923,1923,0,136.9,505,3.8,0.13998656461100148,0,0,0,0.0,E09000009,Ealing
E01001361,Ealing 023E,E02000260,Ealing 023,E09000009,Ealing,E12000007,London,1802,1671,131,46.6,460,3.6,0.38547575705962833,4,4,0,10.37678745483662,E09000009,Ealing
E01001362,Ealing 026C,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,1935,1896,39,79.3,511,3.7,0.24658081485799127,0,0,0,0.0,E09000009,Ealing
E01001363,Ealing 026D,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,1685,1685,0,124.5,471,3.6,0.13295505255260515,2,2,0,15.042677668896244,E09000009,Ealing
E01001364,Ealing 026E,E02000263,Ealing 026,E09000009,Ealing,E12000007,London,1676,1676,0,141.2,516,3.2,0.11903323874033075,0,0,0,0.0,E09000009,Ealing
